Origem;Origem_Descr;Destino;Destino_Descr;Carga Geral 2015 Otimista;Carga Geral 2015 Médio;Carga Geral 2015 Pessimista;Carga Geral 2020 Otimista;Carga Geral 2020 Médio;Carga Geral 2020 Pessimista;Carga Geral 2025 Otimista;Carga Geral 2025 Médio;Carga Geral 2025 Pessimista;Carga Geral 2030 Otimista;Carga Geral 2030 Médio;Carga Geral 2030 Pessimista;Carga Geral 2035 Otimista;Carga Geral 2035 Médio;Carga Geral 2035 Pessimista
185;JUIZ DE FORA;196;PASSOS;2124.44;2086.11;2045.07;2428.20;2274.61;2125.38;2761.89;2467.74;2207.26;3121.24;2674.90;2277.68;3511.58;2874.32;2339.30
185;JUIZ DE FORA;197;PATOS DE MINAS;1827.29;1793.71;1758.18;2105.17;1970.58;1838.20;2410.73;2152.19;1918.42;2741.83;2346.87;1987.43;3103.57;2536.95;2047.75
185;JUIZ DE FORA;198;PATROCÍNIO;1399.11;1372.36;1343.62;1623.62;1516.27;1409.43;1869.97;1663.70;1474.59;2137.38;1819.63;1530.96;2429.28;1972.83;1580.55
185;JUIZ DE FORA;199;PEÇANHA;164.12;160.84;157.70;193.88;180.71;168.52;226.54;201.06;178.59;262.12;222.60;187.36;301.07;244.07;195.02
185;JUIZ DE FORA;200;PEDRA AZUL;154.03;151.04;148.46;180.34;168.31;158.57;208.91;185.82;168.17;239.60;204.70;176.43;272.77;222.85;183.66
185;JUIZ DE FORA;201;PIRAPORA;2067.44;2042.50;2012.70;2244.24;2146.08;2036.33;2440.56;2253.75;2076.74;2650.78;2384.58;2111.52;2878.27;2499.43;2142.20
185;JUIZ DE FORA;202;PIŒÍ;559.00;548.24;536.57;653.05;609.85;565.93;756.07;672.80;593.99;867.84;738.92;618.30;990.15;804.46;639.61
185;JUIZ DE FORA;203;POÇOS DE CALDAS;3687.17;3615.02;3552.36;4170.94;3889.15;3661.54;4700.10;4170.45;3778.71;5264.85;4478.32;3879.64;5872.69;4766.45;3968.14
185;JUIZ DE FORA;204;PONTE NOVA;2148.06;2106.94;2058.11;2513.34;2346.79;2164.48;2914.99;2591.61;2264.95;3350.11;2847.87;2352.78;3827.16;3100.51;2430.36
185;JUIZ DE FORA;205;POUSO ALEGRE;5318.55;5227.72;5143.80;6007.17;5646.56;5338.43;6757.16;6072.20;5537.32;7550.63;6535.41;5707.49;8400.92;6963.62;5855.66
185;JUIZ DE FORA;206;SALINAS;438.49;430.35;422.54;508.53;475.58;447.02;584.60;521.41;470.86;666.21;570.48;491.48;754.06;617.37;509.55
185;JUIZ DE FORA;207;SANTA RITA DO SAPUCAÍ;1930.48;1905.04;1873.91;2137.79;2035.62;1921.28;2365.30;2169.10;1974.44;2605.17;2317.49;2019.84;2862.78;2451.85;2059.46
185;JUIZ DE FORA;208;SÃO JOÃO DEL REI;2237.46;2197.73;2152.69;2546.16;2387.85;2224.19;2885.25;2582.89;2298.04;3247.59;2792.42;2362.33;3642.63;2992.20;2419.24
185;JUIZ DE FORA;209;SÃO LOURENÇO;1632.32;1596.16;1562.94;1893.60;1750.19;1632.11;2178.75;1907.74;1698.42;2485.14;2072.90;1755.30;2819.38;2235.34;1804.74
185;JUIZ DE FORA;210;SÃO SEBASTIÃO DO PARAÍSO;2312.57;2267.92;2226.24;2612.75;2438.58;2286.11;2942.78;2615.03;2353.17;3298.07;2809.62;2410.63;3683.10;2994.05;2460.68
185;JUIZ DE FORA;211;SETE LAGOAS;8616.31;8493.61;8379.97;9637.04;9148.73;8714.75;10744.26;9809.35;9072.00;11902.98;10551.38;9377.26;13144.76;11220.60;9643.05
185;JUIZ DE FORA;212;TEÓFILO OTONI;881.11;865.59;849.85;1023.11;960.17;901.85;1178.05;1056.04;952.17;1344.35;1157.97;996.13;1524.41;1256.07;1035.07
185;JUIZ DE FORA;213;TRÊS MARIAS;689.41;679.01;667.23;782.24;740.16;695.91;884.32;802.73;725.73;994.43;871.41;751.42;1114.44;936.91;773.87
185;JUIZ DE FORA;214;UBÁ;5379.38;5263.07;5146.43;6193.77;5733.56;5324.16;7079.93;6212.60;5499.10;8023.13;6716.21;5650.58;9046.14;7198.02;5784.11
185;JUIZ DE FORA;215;UBERABA;4258.19;4185.84;4106.15;4872.07;4579.64;4287.27;5547.94;4984.11;4474.43;6278.50;5420.43;4634.77;7070.70;5839.73;4774.33
185;JUIZ DE FORA;216;UBERLÂNDIA;14063.84;13931.57;13814.61;15013.71;14480.62;14024.67;16107.86;15080.45;14323.78;17316.25;15815.80;14576.24;18645.56;16483.00;14792.95
185;JUIZ DE FORA;217;UNAÍ;838.41;823.29;806.14;971.23;910.45;845.64;1116.72;999.48;884.72;1275.13;1094.23;918.55;1448.51;1187.62;948.16
185;JUIZ DE FORA;218;VARGINHA;5179.12;5092.03;4999.85;5841.64;5495.11;5158.45;6566.23;5906.48;5325.18;7336.74;6353.44;5467.34;8172.15;6773.25;5590.45
185;JUIZ DE FORA;219;VIÇOSA;1486.27;1458.69;1428.68;1728.13;1616.76;1505.77;1992.35;1777.27;1579.82;2275.31;1945.54;1644.94;2583.47;2108.64;1703.09
186;LAVRAS;154;AIMORÉS;91.25;89.94;86.43;108.65;103.02;90.50;127.34;115.75;94.53;147.32;128.17;98.43;168.81;140.28;101.98
186;LAVRAS;155;ALFENAS;426.90;420.38;402.87;500.18;472.40;410.89;579.04;523.11;419.84;663.85;572.70;429.18;755.63;621.50;438.53
186;LAVRAS;156;ALMENARA;43.96;43.46;41.91;53.20;50.86;45.29;63.07;58.06;48.64;73.60;65.08;51.83;84.83;71.87;54.87
186;LAVRAS;157;ANDRELÂNDIA;102.23;100.74;96.27;122.02;115.50;99.53;143.35;129.98;102.86;166.36;144.20;106.14;191.28;158.28;109.32
186;LAVRAS;158;ARAÇUAÍ;26.27;25.90;24.96;31.65;30.11;26.71;37.44;34.18;28.45;43.61;38.15;30.13;50.30;42.05;31.71
186;LAVRAS;159;ARAXÁ;409.52;403.37;388.33;480.60;454.39;401.73;556.44;503.61;416.35;637.49;551.77;431.07;724.57;598.33;445.76
186;LAVRAS;160;BARBACENA;366.12;360.13;344.50;439.32;413.53;358.20;518.13;465.65;372.14;602.56;516.80;385.82;693.83;566.84;399.03
186;LAVRAS;161;BELO HORIZONTE;13422.32;13234.77;12803.65;15954.40;15136.04;13623.00;18642.77;16957.16;14459.40;21469.05;18758.89;15268.63;24486.48;20461.86;16046.62
186;LAVRAS;162;BOCAIÚVA;44.96;44.36;42.68;54.39;51.56;45.87;64.33;58.46;49.13;74.84;65.25;52.31;86.04;71.71;55.41
186;LAVRAS;163;BOM DESPACHO;338.64;333.33;318.35;405.36;382.27;329.19;477.40;430.16;340.14;555.17;477.40;350.85;639.59;524.19;361.13
186;LAVRAS;164;CAMPO BELO;301.74;296.94;284.23;355.09;334.72;289.80;412.59;371.64;295.92;474.58;407.79;302.20;541.82;443.55;308.43
186;LAVRAS;165;CAPELINHA;49.67;48.97;47.14;59.79;56.65;50.26;70.61;64.02;53.39;82.07;71.25;56.44;94.38;78.23;59.33
186;LAVRAS;166;CARATINGA;130.48;128.57;123.46;155.33;147.03;129.02;181.98;164.95;134.59;210.45;182.50;140.09;241.04;199.55;145.20
186;LAVRAS;167;CATAGUASES;242.03;237.09;227.89;293.08;272.33;239.94;347.96;306.58;252.25;406.69;339.91;264.17;470.01;372.30;275.57
186;LAVRAS;168;CONCEIÇÃO DO MATO DENTRO;35.26;34.78;33.54;42.70;40.58;36.20;50.59;46.14;38.83;58.91;51.56;41.39;67.80;56.73;43.84
186;LAVRAS;169;CONSELHEIRO LAFAIETE;402.06;396.33;382.21;486.77;461.48;412.80;575.90;523.24;444.24;668.31;584.02;474.72;766.16;640.38;504.44
186;LAVRAS;170;CURVELO;90.50;89.05;85.66;109.38;102.92;91.08;129.63;116.29;96.42;151.28;129.36;101.55;174.69;142.06;106.45
186;LAVRAS;171;DIAMANTINA;28.84;28.39;27.33;34.91;32.96;29.24;41.43;37.38;31.15;48.39;41.66;33.00;55.84;45.83;34.70
186;LAVRAS;172;DIVINÓPOLIS;950.80;933.46;895.87;1148.06;1074.11;943.07;1358.53;1209.07;991.65;1582.33;1341.38;1038.87;1822.85;1468.32;1084.52
186;LAVRAS;173;FORMIGA;263.84;259.69;249.49;316.98;298.87;263.38;373.63;336.52;277.48;433.75;373.16;291.40;498.04;408.27;304.98
186;LAVRAS;174;FRUTAL;385.97;380.19;363.52;455.54;430.82;371.60;530.75;480.46;380.26;612.28;529.49;389.02;701.02;578.29;397.74
186;LAVRAS;175;GOVERNADOR VALADARES;277.30;273.14;262.16;336.79;318.33;279.48;400.73;362.21;296.69;469.06;405.53;313.24;542.51;447.44;328.90
186;LAVRAS;176;GRÃO MOGOL;10.42;10.28;9.95;12.67;11.98;10.67;15.01;13.64;11.46;17.59;15.24;12.17;20.35;16.82;12.85
186;LAVRAS;177;GUANHÃES;44.73;44.07;42.38;54.08;51.27;45.19;64.21;58.29;47.93;75.07;65.23;50.57;86.78;72.00;53.06
186;LAVRAS;178;IPATINGA;793.70;780.91;753.83;961.76;906.61;814.67;1137.49;1024.69;878.34;1318.37;1140.85;940.35;1507.45;1245.75;1000.97
186;LAVRAS;179;ITABIRA;453.42;446.32;429.97;555.30;523.84;466.71;664.16;598.37;503.92;779.14;671.99;540.12;902.02;741.68;575.23
186;LAVRAS;180;ITAGUARA;166.24;163.83;158.39;204.09;193.19;174.13;244.80;221.66;190.45;287.80;250.26;206.46;334.05;277.32;222.16
186;LAVRAS;181;ITAJUBÁ;304.33;299.50;287.83;366.74;345.78;305.19;433.13;390.16;323.27;503.13;433.90;340.99;577.85;475.28;358.33
186;LAVRAS;182;ITUIUTABA;257.19;253.23;241.99;306.20;289.20;249.01;359.20;324.40;256.28;416.56;359.24;263.40;478.92;393.86;270.38
186;LAVRAS;183;JANAÚBA;90.56;89.28;85.87;107.84;102.17;90.23;126.41;114.71;94.63;146.28;126.97;98.87;167.67;138.95;102.88
186;LAVRAS;184;JANUÁRIA;65.37;64.60;62.18;78.23;74.66;66.12;92.06;84.46;69.98;106.84;94.05;73.72;122.86;103.48;77.25
186;LAVRAS;185;JUIZ DE FORA;1608.85;1592.42;1553.01;1825.84;1754.47;1621.87;2047.82;1902.45;1694.41;2269.75;2043.79;1765.51;2500.42;2168.61;1834.52
186;LAVRAS;186;LAVRAS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186;LAVRAS;187;MANHUAÇU;221.45;218.22;210.22;257.17;243.53;215.68;295.22;267.83;221.75;335.44;291.27;227.87;378.22;313.58;233.81
186;LAVRAS;188;MANTENA;19.69;19.42;18.67;23.67;22.30;19.85;27.95;25.13;21.02;32.54;27.87;22.10;37.38;30.53;23.13
186;LAVRAS;189;MONTES CLAROS;742.99;738.04;723.99;813.34;792.23;747.95;880.32;837.93;774.86;944.69;880.59;801.30;1008.57;915.97;826.34
186;LAVRAS;190;MURIAÉ;203.74;200.42;192.42;242.78;228.52;200.44;284.65;255.64;208.62;329.25;282.03;216.66;377.25;307.55;224.34
186;LAVRAS;191;NANUQUE;85.50;84.21;80.89;103.65;97.98;86.33;123.19;111.39;91.60;144.12;124.50;96.56;166.67;137.33;101.15
186;LAVRAS;192;OLIVEIRA;278.42;274.20;263.05;329.73;311.73;272.50;384.74;348.21;282.38;443.62;384.04;292.29;507.06;418.95;301.86
186;LAVRAS;193;OURO PRETO;278.44;274.04;264.21;340.90;321.43;287.20;407.50;366.88;310.65;477.46;411.91;333.41;552.27;454.27;355.57
186;LAVRAS;194;PARÁ DE MINAS;344.87;338.89;324.50;414.34;388.86;338.10;488.99;437.47;352.08;569.19;485.29;365.70;655.91;532.12;378.80
186;LAVRAS;195;PARACATU;242.76;239.36;230.45;287.22;272.25;241.04;334.74;304.06;252.02;385.61;335.30;262.80;440.42;365.64;273.35
186;LAVRAS;196;PASSOS;410.47;404.12;386.69;488.58;461.21;399.74;572.53;516.74;413.36;662.79;571.35;426.98;760.39;624.91;440.42
186;LAVRAS;197;PATOS DE MINAS;307.62;303.13;290.82;364.58;345.16;301.72;425.80;386.05;312.99;491.59;426.21;324.10;562.69;465.59;334.88
186;LAVRAS;198;PATROCÍNIO;266.89;262.93;252.65;312.83;296.03;259.67;362.17;328.30;267.22;415.35;359.84;274.89;472.83;390.89;282.47
186;LAVRAS;199;PEÇANHA;24.07;23.74;22.84;28.78;27.43;24.13;33.87;30.94;25.40;39.31;34.43;26.66;45.17;37.88;27.79
186;LAVRAS;200;PEDRA AZUL;17.61;17.38;16.74;21.43;20.37;18.07;25.54;23.30;19.42;29.95;26.17;20.66;34.68;28.97;21.89
186;LAVRAS;201;PIRAPORA;148.90;146.43;141.34;178.74;168.08;150.66;210.20;188.50;160.53;243.22;208.60;170.12;278.42;227.37;179.44
186;LAVRAS;202;PIŒÍ;148.25;146.26;140.47;172.57;163.95;143.50;198.69;181.23;146.80;226.83;198.15;150.29;257.26;214.83;153.74
186;LAVRAS;203;POÇOS DE CALDAS;540.06;530.92;508.97;648.77;609.35;532.46;765.44;685.17;556.69;890.31;759.58;580.61;1024.87;831.64;604.18
186;LAVRAS;204;PONTE NOVA;300.60;295.90;283.03;359.57;339.33;293.72;423.02;381.54;304.54;490.98;422.97;315.22;564.37;463.53;325.31
186;LAVRAS;205;POUSO ALEGRE;724.40;711.84;681.81;874.77;820.78;715.08;1036.77;926.75;749.38;1210.55;1031.27;783.21;1398.05;1132.88;816.40
186;LAVRAS;206;SALINAS;52.14;51.42;49.51;62.78;59.50;52.81;74.22;67.37;56.13;86.39;75.07;59.33;99.47;82.48;62.40
186;LAVRAS;207;SANTA RITA DO SAPUCAÍ;248.85;245.03;235.16;294.51;278.19;243.78;343.21;310.13;253.10;394.98;341.42;262.45;450.43;371.41;271.75
186;LAVRAS;208;SÃO JOÃO DEL REI;353.07;347.47;332.83;422.79;398.68;347.11;497.61;448.48;361.73;577.58;497.19;375.98;663.76;544.71;389.81
186;LAVRAS;209;SÃO LOURENÇO;320.06;314.95;301.82;382.27;360.24;313.87;449.33;404.58;326.18;521.57;447.94;338.35;599.78;490.78;350.21
186;LAVRAS;210;SÃO SEBASTIÃO DO PARAÍSO;371.22;365.20;350.10;439.90;414.25;361.21;513.56;461.72;373.09;592.64;508.32;385.07;678.05;553.72;396.91
186;LAVRAS;211;SETE LAGOAS;683.39;670.86;645.20;837.02;782.53;692.82;1002.22;890.12;741.99;1178.26;997.38;789.96;1368.39;1099.74;836.69
186;LAVRAS;212;TEÓFILO OTONI;101.82;100.45;96.63;123.62;117.37;104.08;146.97;133.72;111.45;171.76;149.69;118.51;198.28;165.09;125.22
186;LAVRAS;213;TRÊS MARIAS;80.51;79.35;76.32;97.00;91.83;81.16;114.63;103.90;85.97;133.47;115.77;90.69;153.80;127.32;95.19
186;LAVRAS;214;UBÁ;463.03;455.04;435.48;557.79;523.48;454.91;659.26;589.65;474.74;767.33;654.09;494.25;883.37;716.26;513.02
186;LAVRAS;215;UBERABA;649.35;639.11;612.43;776.36;732.19;637.89;913.15;822.92;664.32;1060.51;912.53;690.51;1219.98;1000.37;716.16
186;LAVRAS;216;UBERLÂNDIA;1699.14;1679.66;1624.53;1960.72;1876.14;1685.46;2234.20;2061.13;1750.00;2522.19;2241.61;1813.46;2828.70;2413.37;1875.33
186;LAVRAS;217;UNAÍ;144.64;142.75;137.56;167.23;159.13;140.90;191.41;174.98;144.62;217.38;190.49;148.34;245.38;205.63;152.05
186;LAVRAS;218;VARGINHA;1215.18;1196.14;1146.57;1429.24;1348.50;1174.25;1659.10;1496.69;1205.07;1905.50;1641.97;1236.59;2171.75;1784.04;1268.07
186;LAVRAS;219;VIÇOSA;158.41;156.10;149.93;189.58;179.49;157.85;222.87;202.08;165.80;258.32;224.09;173.55;296.30;245.38;181.02
187;MANHUAÇU;154;AIMORÉS;234.87;231.36;223.86;267.62;253.14;225.82;302.86;274.76;228.29;341.03;295.70;230.90;382.27;316.52;232.84
187;MANHUAÇU;155;ALFENAS;221.77;218.24;210.91;252.00;237.63;211.22;284.75;256.84;212.36;320.47;275.55;213.96;359.30;294.28;215.83
187;MANHUAÇU;156;ALMENARA;58.50;57.77;55.99;68.34;65.19;58.75;79.00;72.48;61.41;90.40;79.62;64.00;102.71;86.58;66.41
187;MANHUAÇU;157;ANDRELÂNDIA;60.97;60.04;57.81;70.46;66.66;58.50;80.57;73.12;59.27;91.52;79.37;60.08;103.27;85.56;60.91
187;MANHUAÇU;158;ARAÇUAÍ;35.80;35.34;34.22;41.47;39.44;35.41;47.53;43.46;36.63;54.12;47.41;37.77;61.20;51.29;38.79
187;MANHUAÇU;159;ARAXÁ;339.91;334.03;324.04;387.26;363.42;327.22;438.84;392.72;331.81;495.35;421.31;336.98;556.94;449.91;342.50
187;MANHUAÇU;160;BARBACENA;326.43;320.78;308.92;379.34;356.38;313.51;436.06;391.18;318.68;496.97;424.86;324.04;562.40;458.01;329.17
187;MANHUAÇU;161;BELO HORIZONTE;11932.14;11805.10;11503.66;13528.19;12975.52;11856.55;15244.16;14115.58;12204.94;17076.70;15226.83;12538.87;19039.08;16295.47;12847.90
187;MANHUAÇU;162;BOCAIÚVA;37.82;37.34;36.13;44.32;42.20;37.86;51.23;46.93;39.56;58.60;51.52;41.16;66.47;55.92;42.74
187;MANHUAÇU;163;BOM DESPACHO;262.64;258.50;248.56;303.50;286.56;250.65;347.28;314.05;253.19;394.40;340.78;255.84;445.32;367.32;258.48
187;MANHUAÇU;164;CAMPO BELO;114.92;113.07;109.13;131.64;124.06;109.90;149.64;134.88;110.98;169.16;145.39;112.24;190.31;155.85;113.55
187;MANHUAÇU;165;CAPELINHA;73.99;72.85;70.54;85.91;81.09;72.93;98.79;89.21;75.34;112.62;97.06;77.73;127.53;104.77;79.97
187;MANHUAÇU;166;CARATINGA;494.31;486.75;470.65;560.68;530.07;471.46;632.39;572.95;473.64;710.16;614.67;476.45;794.47;656.20;478.63
187;MANHUAÇU;167;CATAGUASES;453.88;442.87;428.71;538.77;494.74;443.53;630.52;546.70;459.21;730.80;596.63;474.39;839.55;647.15;488.82
187;MANHUAÇU;168;CONCEIÇÃO DO MATO DENTRO;45.27;44.59;43.15;53.29;50.44;45.31;61.86;56.09;47.43;71.02;61.64;49.53;80.82;66.95;51.54
187;MANHUAÇU;169;CONSELHEIRO LAFAIETE;255.49;252.17;244.03;301.76;287.14;258.23;350.93;320.86;272.33;402.69;353.43;285.87;457.49;384.24;298.94
187;MANHUAÇU;170;CURVELO;95.57;94.11;91.02;112.10;105.83;94.61;129.90;117.31;98.18;149.10;128.50;101.65;169.85;139.57;104.91
187;MANHUAÇU;171;DIAMANTINA;34.04;33.62;32.52;39.75;37.84;33.89;45.83;41.93;35.22;52.39;45.89;36.49;59.48;49.84;37.69
187;MANHUAÇU;172;DIVINÓPOLIS;599.74;588.46;568.19;708.14;661.58;589.23;824.48;733.19;610.70;949.62;802.50;631.55;1084.25;870.54;651.70
187;MANHUAÇU;173;FORMIGA;140.71;138.55;133.86;164.89;155.65;139.09;190.64;172.24;144.47;217.99;188.12;149.83;247.06;203.31;155.15
187;MANHUAÇU;174;FRUTAL;348.88;343.58;331.04;396.25;374.69;329.11;447.46;405.55;328.38;503.24;435.66;328.49;564.00;466.09;329.03
187;MANHUAÇU;175;GOVERNADOR VALADARES;524.92;517.05;498.56;611.93;578.89;512.06;705.09;639.38;525.64;804.89;698.24;538.66;912.05;755.99;550.15
187;MANHUAÇU;176;GRÃO MOGOL;16.32;16.01;15.55;19.33;17.98;16.30;22.59;19.96;17.07;26.17;21.87;17.82;30.09;23.80;18.54
187;MANHUAÇU;177;GUANHÃES;75.88;74.66;72.16;88.65;83.42;74.47;102.46;92.14;76.77;117.52;100.68;79.00;133.86;109.29;81.05
187;MANHUAÇU;178;IPATINGA;1130.60;1109.81;1075.23;1346.94;1260.16;1137.64;1577.35;1405.80;1200.52;1821.04;1545.49;1261.22;2078.51;1677.17;1319.86
187;MANHUAÇU;179;ITABIRA;568.78;560.28;541.30;671.30;634.84;567.09;780.58;707.04;592.70;896.47;776.71;617.37;1019.64;843.39;640.90
187;MANHUAÇU;180;ITAGUARA;74.16;73.12;70.83;86.87;82.30;74.16;100.41;91.23;77.54;114.80;99.93;80.91;130.14;108.19;84.21
187;MANHUAÇU;181;ITAJUBÁ;142.98;140.65;135.79;167.07;157.47;140.05;192.98;173.94;144.54;220.71;189.93;149.02;250.59;205.57;153.44
187;MANHUAÇU;182;ITUIUTABA;238.17;234.64;225.63;272.69;258.13;225.44;309.73;281.22;225.84;349.71;303.75;226.58;393.01;326.20;227.50
187;MANHUAÇU;183;JANAÚBA;120.63;118.78;115.07;138.43;130.79;117.33;157.70;142.62;119.82;178.59;154.21;122.29;201.31;165.74;124.58
187;MANHUAÇU;184;JANUÁRIA;76.96;75.96;73.58;88.69;84.40;75.76;101.40;92.70;78.00;115.21;100.90;80.16;130.25;109.07;82.17
187;MANHUAÇU;185;JUIZ DE FORA;1400.71;1388.99;1363.76;1525.31;1475.11;1382.12;1656.97;1556.81;1402.55;1795.90;1633.46;1422.99;1942.92;1704.46;1442.45
187;MANHUAÇU;186;LAVRAS;155.13;152.80;147.51;179.28;169.58;150.52;205.13;185.90;153.80;232.79;201.71;157.20;262.47;217.05;160.63
187;MANHUAÇU;187;MANHUAÇU;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
187;MANHUAÇU;188;MANTENA;37.17;36.67;35.59;42.63;40.56;36.61;48.59;44.36;37.65;55.01;48.12;38.65;62.01;51.83;39.50
187;MANHUAÇU;189;MONTES CLAROS;702.53;700.46;692.61;733.97;724.15;694.95;766.20;744.86;698.30;799.39;763.73;701.93;834.19;779.97;704.24
187;MANHUAÇU;190;MURIAÉ;437.20;430.57;416.16;498.19;471.11;418.80;563.90;510.96;422.54;634.84;549.61;426.80;711.46;587.80;430.89
187;MANHUAÇU;191;NANUQUE;132.99;131.04;126.53;155.23;147.11;130.81;179.09;162.77;134.96;204.63;178.05;138.85;232.15;193.09;142.00
187;MANHUAÇU;192;OLIVEIRA;128.96;126.84;122.59;148.58;139.90;124.54;169.73;152.74;126.84;192.63;165.24;129.19;217.43;177.66;131.58
187;MANHUAÇU;193;OURO PRETO;253.68;249.72;241.60;300.85;283.84;254.64;351.27;317.04;267.60;404.95;349.17;280.04;462.20;380.01;291.90
187;MANHUAÇU;194;PARÁ DE MINAS;293.39;287.85;277.25;343.11;320.51;282.43;396.52;352.66;288.01;454.27;383.91;293.66;516.72;414.94;299.08
187;MANHUAÇU;195;PARACATU;234.66;231.11;224.11;267.20;252.58;227.19;302.63;273.95;230.95;341.40;294.84;234.95;383.66;315.76;239.00
187;MANHUAÇU;196;PASSOS;263.82;259.79;250.28;303.32;286.68;252.54;345.68;312.99;255.45;391.28;338.54;258.77;440.38;363.66;262.26
187;MANHUAÇU;197;PATOS DE MINAS;282.20;278.02;268.60;322.23;305.10;270.86;365.43;331.70;273.81;412.24;357.68;277.09;463.01;383.50;280.43
187;MANHUAÇU;198;PATROCÍNIO;258.65;254.27;246.27;293.97;276.26;247.29;332.49;298.31;249.30;374.73;319.81;251.84;420.92;341.49;254.54
187;MANHUAÇU;199;PEÇANHA;41.64;41.08;39.73;47.70;45.31;40.43;54.26;49.55;41.20;61.41;53.68;41.97;69.17;57.83;42.68
187;MANHUAÇU;200;PEDRA AZUL;22.34;22.05;21.35;26.08;24.90;22.30;30.17;27.68;23.28;34.58;30.36;24.09;39.29;33.08;24.94
187;MANHUAÇU;201;PIRAPORA;116.83;114.98;111.60;136.19;128.44;116.33;157.04;141.59;121.30;179.46;154.38;126.07;203.57;166.78;130.77
187;MANHUAÇU;202;PIŒÍ;96.13;94.65;91.68;108.57;102.52;91.75;122.11;110.42;92.16;137.00;118.16;92.79;153.30;125.95;93.55
187;MANHUAÇU;203;POÇOS DE CALDAS;316.96;311.77;300.68;369.08;347.45;307.76;425.07;382.36;315.44;485.25;416.18;323.27;550.11;449.43;331.14
187;MANHUAÇU;204;PONTE NOVA;640.88;630.97;606.92;734.81;694.48;607.75;835.25;756.40;609.91;942.85;816.50;613.05;1058.47;875.54;615.83
187;MANHUAÇU;205;POUSO ALEGRE;403.14;396.04;381.54;471.28;442.02;390.12;544.42;487.16;399.42;623.23;530.92;408.85;708.14;574.13;418.20
187;MANHUAÇU;206;SALINAS;71.06;69.98;67.80;82.51;77.96;70.15;94.86;85.83;72.58;108.11;93.43;74.91;122.50;100.99;77.06
187;MANHUAÇU;207;SANTA RITA DO SAPUCAÍ;129.87;127.86;123.56;148.29;140.09;124.56;168.15;152.14;126.05;189.60;163.83;127.78;212.82;175.39;129.60
187;MANHUAÇU;208;SÃO JOÃO DEL REI;209.56;205.98;198.69;244.51;229.74;203.62;282.01;253.06;208.77;322.36;275.63;213.98;365.78;297.79;219.09
187;MANHUAÇU;209;SÃO LOURENÇO;184.12;180.71;174.58;214.79;200.88;178.80;247.97;220.85;183.37;284.00;240.27;188.00;323.09;259.67;192.49
187;MANHUAÇU;210;SÃO SEBASTIÃO DO PARAÍSO;244.38;240.60;232.23;279.39;263.78;233.71;317.19;286.64;235.95;358.12;308.90;238.61;402.54;330.98;241.45
187;MANHUAÇU;211;SETE LAGOAS;515.43;507.31;488.91;603.93;569.92;504.15;698.46;630.60;519.75;799.16;689.60;535.03;907.02;746.66;549.73
187;MANHUAÇU;212;TEÓFILO OTONI;154.84;152.78;147.71;181.40;172.49;154.32;209.80;191.63;160.77;240.06;210.16;166.98;272.33;228.14;172.70
187;MANHUAÇU;213;TRÊS MARIAS;73.02;71.94;69.55;84.77;80.39;71.75;97.44;88.65;73.99;111.14;96.73;76.15;125.91;104.71;78.21
187;MANHUAÇU;214;UBÁ;755.57;741.95;714.12;882.54;826.99;727.39;1018.10;909.97;742.12;1163.18;989.76;757.05;1318.39;1067.53;771.46
187;MANHUAÇU;215;UBERABA;537.83;528.99;510.17;620.73;584.48;516.65;709.95;639.13;524.46;806.39;692.23;532.83;910.70;744.90;541.34
187;MANHUAÇU;216;UBERLÂNDIA;1342.04;1327.34;1289.69;1499.64;1437.63;1301.03;1667.68;1544.20;1314.92;1847.83;1646.92;1329.89;2041.63;1747.12;1344.91
187;MANHUAÇU;217;UNAÍ;171.89;169.19;164.47;192.07;181.25;163.95;214.39;193.50;164.28;239.19;205.57;165.03;266.60;217.86;166.03
187;MANHUAÇU;218;VARGINHA;465.28;457.49;442.08;532.27;500.54;445.15;604.74;543.11;449.76;683.57;584.52;455.20;769.09;625.70;460.96
187;MANHUAÇU;219;VIÇOSA;299.27;294.78;284.88;344.31;325.60;289.92;392.70;355.82;295.55;444.74;385.03;301.30;500.66;413.67;306.87
188;MANTENA;154;AIMORÉS;77.17;76.17;73.66;87.28;83.11;73.66;98.21;90.09;73.80;110.02;96.98;73.93;122.79;103.85;73.70
188;MANTENA;155;ALFENAS;41.91;41.35;39.93;47.35;44.90;39.73;53.20;48.51;39.66;59.56;52.06;39.64;66.49;55.57;39.62
188;MANTENA;156;ALMENARA;16.65;16.45;15.99;19.15;18.21;16.45;21.80;19.98;16.90;24.67;21.74;17.36;27.74;23.47;17.71
188;MANTENA;157;ANDRELÂNDIA;10.20;10.03;9.66;11.73;11.15;9.72;13.39;12.25;9.76;15.20;13.33;9.84;17.17;14.39;9.91
188;MANTENA;158;ARAÇUAÍ;10.57;10.45;10.13;12.07;11.50;10.34;13.69;12.56;10.55;15.45;13.66;10.76;17.36;14.70;10.92
188;MANTENA;159;ARAXÁ;70.98;69.86;67.80;80.24;75.78;68.24;90.27;81.72;68.84;101.13;87.55;69.53;112.93;93.33;70.21
